content,score,sentiment,sentiment_encoded
selalu kata halo optimalin sistem nih coba lagi nanti ya kalau kalian siap jangan dulu buat app baru kan bagai user susah mau pakai app lama suruh pake app yg siap ini kalian kacau bikin susah org aja,1,Negative,0
wonder gmna ini maintenance nya lama bener,1,Negative,0
selalu eror lebih bagus mbanking yg lama banding yg baru ini bni apa tdk butuh masaba lagi sy rasa aplikasi yg baru ckp ribet sering eror,1,Negative,0
suka maintenance tak can sekali ganggu aktivitas transaksi,1,Negative,0
aplikasi kont l g usah dipake error error trus alesan sedang baik g dipke,1,Negative,0
baik lama orang mau tranfer jadi ribet,1,Negative,0
kenapa maintenance nya selalu jam sibuk maintenance malam hari dong,2,Negative,0
gak sprti mobile banking yg lama yg aplikasi sering maintenance donk klo aplikasi nya msh diujicoba jangan langsung suruh pake sama nasabah qt butuh aplikasi nya malah mt gimana sih,1,Negative,0
selalu ganggu baik lagi baik lama,2,Negative,0
baik nya berapa lama nihhh haduuhhhh,1,Negative,0
baik sistem terus jam berapa lama banget mau cek saldo bisa nyesal pakai wondr,1,Negative,0
ini ganggu sistem nya lama pak di respon dong kecewa banget sumpahh,1,Negative,0
aplikasi parah,1,Negative,0
saya baru download trs sistem nya eror trs saya mau kirim gk gimana solusi,1,Negative,0
ini mau masuk wonder update masa iya mau make qris lohh udah di update tetep aja baik orang mau bayar woyy,1,Negative,0
new update malah susah log in,1,Negative,0
ganggu terus ga niat bikin aplikasi,1,Negative,0
aplikasi ampas guna mau buka tampil fitur sedia coba muat ulang udah update versi baru sama mending hapus aja aplikasi gak di pakai rugi bni gak,1,Negative,0
coba kalo maintenance di jam sibuk orang guna transaksi online atm manual jadi rame 25nov2024 jam 10-11 35wib dapat guna,1,Negative,0
kok baik si gimana gabisa proses cepat kah orang butuh ini ganti terus bni lama trus wondr baik terus bayar wifi gabisa gagal mulu haduhhh bad banget deh,1,Negative,0
lagi desak uang gk bsa login,1,Negative,0
tolong dong kalau baik sistem jangan jam kerja sangat ganggu apalagi pas perlu maka aplikasi mobile banking yg lama asa kalau baik jam 12 malam atas,2,Negative,0
payah suruh pindah wonder masih banyak ngebug nya rating 2 dulu,1,Negative,0
yang bener lah aplikasi ga di pake cetak kartu teler cuman 1 doang hari senin astaga,1,Negative,0
lot n sering maintenance nungguin transfer gaji kantor malah maintenance padahal lg perlu desak mesti jangan buru2 maksain launching aplikasi kalo mas blom sempurna pake banking yg lama jg lg nge-bug kyknya uda ga bs dipake gara2 ad wondr dilema n kecewa,2,Negative,0
pokok yang paling jelek,1,Negative,0
ada apa wondr 25 11 2024 sangat susah buka,3,Negative,0
sering keluar sendiri minta regist ulang hari tgl 25 november malah g buka sama sekali,1,Negative,0
baru guna aplikasi kurang lebih 1 minggu sekarang mau guna bisa lg baik sistem,2,Negative,0
kenapa tidak login lihat gajih tolong klarifikasi,1,Negative,0
bagus cuman kok sering maintence,4,Positive,1
mau daftar susah banget habis masukin no hp selalu crash sistem diperbaikigitu terus aplikasi ga bagus ihhh,1,Negative,0
belum optimal susah guna lebih bagus mobile banking belum,1,Negative,0
ganggu mulu gara2 kerja hambat ancam karna ga setor masa iyaa aplikasi kek gin,1,Negative,0
aplikasi ribet sering eror mending bni mobile bagus fitur nya saja harus mudah transaksi jauh belum puas pakai aplikasi baru,1,Negative,0
update aplikasi baru ampas tiap hari maintenance apa mana kadang lag bagus aplikasi yg lama,1,Negative,0
makin ga jelas aplikasi baru ganggu mulu bagus mbangki bank lain,1,Negative,0
wondr sering sekali ganggu bisa log in aplikasi sangat repot tidak optimal,2,Negative,0
update kok siang2 situ org butuh situ update sistem paok kali,1,Negative,0
kok malah parah banget udah bener pake mbanking bni lama error mulu mana mau transaksi jadi makin ribet,1,Negative,0
lebih bagus aplikasi yg lama wonder bni malah sering ganggu menu kurang lengkap data transaksi rekening koran gaada,1,Negative,0
sering eror terus,1,Negative,0
dikit dikit update dikit dikit baik susah jadi mau bayar bagus bni lama,1,Negative,0
gimana sih aplikasi penting malah maintenance jam produktif masa mau transaksi nunggu dulu kan repot,1,Negative,0
aplikasi g jelas,1,Negative,0
nyesel make aplikasi baru malah banyak kendala mau tf selalu ganggu,1,Negative,0
aplikasi lemod ora masuk,1,Negative,0
jujur sebenernya suka lebih simpel cuman plis lah kl baru apa plis jangan dijam2 kerja kl mau transaksi suka tiba2 ngga seperti hari ini,3,Negative,0
aplikasi nya lama buka,1,Negative,0
lot banget laudingnya,5,Positive,1
untung wondr bikin lebih mudah,5,Positive,1
asli jd aja mau guna tulis aplikasi sedia masa baik syukur blm hapus bni lama ckckckc sulit iya dah mending hapus aja beneran gak guna,1,Negative,0
jangan suka biasa maintenance hari jam kerja laku maintenance tengah malam orang pada tidur kaya m bangking belah dong,1,Negative,0
lebih bagus bni lama kok baik sistem siang siang pas mau pakai lagi optimalisasi baik sistem labih baik malam,1,Negative,0
keserinngan error nih aplikasi hari sama sekali bisa guna,2,Negative,0
aplikasi buruk sering error baik fdi saat penting jika pengembagan apa release,1,Negative,0
tolong memang update jgn saat genting gaji masuk dan lama proses nya aplikasi lama gak pernah update akhir bulan,2,Negative,0
kenapa bisa login fitur tidak sedia belum aman aja,3,Negative,0
aplikasi cukup bagus banyak kurang mulai sistem yg lambat kemudian masalah login hingga fitur2 yg sulit jangkau mohon baik segera biar guna bni mobile yg dulu,2,Negative,0
tolong dong app wondr ya ko ga di buka sihhh,4,Positive,1
aplikasi dongo ngapain pagi2 gin maintenance tolol,1,Negative,0
pakai mobile banking aman saja semenjak pindah wondr jadi suka eror sekarang sedang eror lagi aplikasi wondr nya bisa buka kira kira bagaimana ini mohon tingkat yaaa makasihhh,1,Negative,0
aplikasi bobot yg kemarin gk enak makin gk enak lagi skrg mau login tidak,1,Negative,0
min minta ini apk gak d buka apakah memang sedang maintenance gmna sbelumnya soal gada pemberitahuan,2,Negative,0
apps busuk kayak gni gak perlu d pake harus yg bagus udah malah d ganti yg lebih buruk,1,Negative,0
terburukk login nya lama ehh tau2 notifikasi jadi masalah,1,Negative,0
kayak mana aplikasi tolol ga di buka anjink,1,Negative,0
lebih stabil versi lama ini maintenance terus,1,Negative,0
jelek aplikasi bnyak update gak jelas suruh nunggu kecewa,1,Negative,0
gak pernah kasih ulas diplay store ini bener bikin emosi sering suruh update tiap mau dipake problem trs padahal urgent,2,Negative,0
aplikasi gak di buka karna fitur kata tiap kali begini mulu asa,1,Negative,0
jelek kali lah wondr by bni mau guna saat malah gak waktu butuh alas sedang baik lah depan baik tidak kendala gin trs kalau sering mau di guna gak bisa auto pindak bank lah,1,Negative,0
masih bagus yg lama yg in suka eror login lama mohon sangat segera baik aplikasi biar semua jdi mudah,2,Negative,0
baik dong mau ambil uang pepet malah gagal terus uda beberapa kali coba skrng malah suruh coba gimna,3,Negative,0
makin lot aplikasi ya jelek lahhh mending bni yg lama,1,Negative,0
harus kalau mau alih wonder aplkasi siap banyak sulit biasa lancar bni lama sini masih banyak ganggu jadi sulit buat transaksi,1,Negative,0
aplikasi login sangat lot telah aku download nyata transaksi bayar pgn pdam ada bisa mohon bisa kerja sama fihak fihak untuk mudah transaksi bayar langgan wondr apk rusak system kerja bni mobile bni mobile kalau pakai transaksi sekarang tidak bisa aplikasi keluar sendiri,1,Negative,0
lumayan bagus sih moga depan makin sempurna semua perlu nasabah penuh maksud menu lebih lengkap,5,Positive,1
mau login aplikasi kok ulang awal,3,Negative,0
baru guna sekali sdah buat orng emosi mau masuk tiba muncul sesi telah akhir bukan mmpermudah nasabah mlah buat susah sja,1,Negative,0
nonaktifin atur aksesibilitas hp kamu dulu demi aman guna wondr pastiin fitura aksesibilitas hp kamu tetap nonaktif ini kata admin padahal atur aksesibilitas aktif asal aplikasi terinstal bersih cache,1,Negative,0
parah aplikasi bisa login gara verifikasi wajah bisa alhasil blokir apa si gajelas,1,Negative,0
udah verivikasi gunain sekali doag mau buka masa fervikasi trus gagal ini gimana si,1,Negative,0
wonder nice,5,Positive,1
buat beli token listrik bisa,2,Negative,0
batas tf terlalu sedikit seperti bni mobile langsung banyak 1x tf,2,Negative,0
gajelas banget aplikasi sering eror mending yg lama yg,1,Negative,0
gak ribet masuk ulang terus jadi salah masukin sandi terus ribett,1,Negative,0
bintang 4 dulu ntar kalo udah mobile tarik tunai baru bintang 5,4,Positive,1
kenapa keluar aplikasi selalu suruh input nomor telepon terus upload foto ktp terus bikin akun awal baru,1,Negative,0
aplikasi nya sekarang lemott sekali pak,1,Negative,0
fungsi apk bni mobile apa,1,Negative,0
aplikasi wondr by bni hp mental keluar aplikasi y apa y,2,Negative,0
keren simple bikin transaksi lebih mudah love it,5,Positive,1
tolol udah enak pake lama malah ngisi listrik download aplikasi sampah ini kl buat yang baru harus tambah opsi bukan maksa ganti,1,Negative,0
belum setor tunai payah bgt gara2 aplikasi ini setor tunai bni mobile yg satu malah ga bisa,2,Negative,0
app nya ribet banget mau masuk verifikasi email gak padahal email aktif jaring bagus semua udah coba hasil alhasil sekarang aplikasi tidak pakai lama lama bisa ubah bank belah nih kalo bni terlalu ribet,1,Negative,0
wondr lebih ribet kemarin bikin akun dg proses panjang bgt hari mau transaksi eh malah suruh bikin akun mulai awal lagi ribet bgt mau langsung masuk akun buat kemarin malah ngga bisa suruh bikin akun baru lagi ini gimana sih padahal urgent bintang 1 aja enak bni mobile yg dulu ngga ribet,1,Negative,0
fitur guna kartu atm luar negri ada bni makin aneh buat atm bni sekarang gk pake luar negri tanya admin bank malah suruh liat fitur di wondr,1,Negative,0
sementara 1 dulu bnyak kurang2nya masuk kurang simple pakai min,1,Negative,0
sangat bantu sekali terimakasih,5,Positive,1
apk babi tololl verifikasi wajah doang susah nya minta ampun padahal muka udah jelas bnget layar mana nunggu besok buat verifikasi aplikasi idiott,1,Negative,0
ribet kali lama lama bni ini,1,Negative,0
tolong adain fitur hide saldo semua kaya qris tiba tiba muncul saldo adain fitur buat hide saldo mana ada,5,Positive,1
sangat puas,5,Positive,1
asli simple cuma sayang menu info transaksi tdk lihat sisa jumlh saldo akumulasi bni mobile banking di wondr cma rp sekian truss - rp sklian klo bni mobile jelas sekali detail moga wondr bsa update itu ka,3,Negative,0
buka aplikasi 10 menit baru sidik jari lot bangettttttt,1,Negative,0
ada update fitur baru kait didik tapi pilih didik kok cmn universitas indonesia doang si,5,Positive,1
kenapa transfer bukti transaksi nama sumber dana milik rekening sensor min padahal aplikasi bni mobile nama kirim tampil,5,Positive,1
rasa aneh aja sama aplikasi coba masuk gagal terus2 udah uninstal masuk di keluar stuck lgi bagus yg bni kayak,1,Negative,0
bagus bni lama data transaksi seperti rekening koran total saldo per transaksi mutasi rek koran nya jg wondr malah kurang detail ga mutasi rekening koran nya malah rentan manipulasi,1,Negative,0
ribet login berkali2,1,Negative,0
hebat makin mudah,5,Positive,1
sementara oke kirim uang cepatt lebih mudah banding bni mobile,5,Positive,1
kak tambah dong kayak bni mobile total seluruh dana belum pasu keluar jangan pasu keluar kita bingung kalau ngitung itu kak,1,Negative,0
aplikasi jelekkk baru transfer dkit dlam hari tpi slalu tulis limit ntah batas brp cuman tf dlam hari anehh,1,Negative,0
knpa punya aplikasi nya ngga masuk pdahal udah acount,1,Negative,0
aplikasi jelek,1,Negative,0
lebih gampang tidak verifikasi wajah,3,Negative,0
ini tidak buka aplikasi nya pas mau masuk selalu tulis aplikasi terus henti padahal kemarin aman aman aja,1,Negative,0
ribet daftar udah tau nasabah bni masih d sulit daftar labih enak bca semua mudah,1,Negative,0
kasih bintang 1 dulu karna pelan2 paksa pindah aplikasi yg lama padahal aplikasi bni yg lama sudh tdk masalah,1,Negative,0
bni mobile error ini sama tidak transaksi,2,Negative,0
udh login di suruh adftr ulang terus terus,1,Negative,0
makin ribet telpon cs bni bisa bantu sesal gaji mendem,1,Negative,0
ngk jelas aplikasi nya lebih baik aplikasi pertama internet kencang wifi kencang kok ngk jalan aplikasi nya mau login susah,1,Negative,0
saya pernah keluar tiba tiba tidak jelas aplikasi entah wajar tidak tanggal 16 november tiba tiba keluar 12k wonder bayar qris jumpstart itu jakarta pusat saya sidoarjo bisa bantu jelas kenapa,2,Negative,0
kenapa saya transfer aplikasi udah hasil kok masuk terima kayak aplikasi bni mobile dulu jadi rugi saldo potong belum juga masuk terima,3,Negative,0
udah slesai daftar malah bisa log in sesi akhir,1,Negative,0
minimal tf 20 000 terlalu tinggi tidak tf bawah 50 000,1,Negative,0
detail transaksi nya kurang lengkap tidak bni mobile,2,Negative,0
mau nanya emang aplikasi nya gak muncul notif layar hp ad transfer masuk atau keluar soal tiap transfer masuk keluar gak ad notif layar hp harus masuk dlu aplikasi baru tauh ad transfer masuk,2,Negative,0
kapan normal,5,Positive,1
knpa tidak di buka,1,Negative,0
gilir butuh malah optimalin sistem gak jelas,1,Negative,0
banyak maintenance aplikasi banyak ganggu,1,Negative,0
sering optimalisasi sistem padahal butuh,1,Negative,0
maintenance pemberitahuan,1,Negative,0
gak jelas tiba baik sistem,1,Negative,0
mau transaksi ga padahal pin sdh betul sdh ganti pin password yang ga loging padahal password betul sudah ganti password pin transaksi yang ga ulang ulang begitu ke bank cs ga apa2 ga solusi aplikasi ga bagus m banking lama sangat muas beda sama aplikasi bank belah makanya jarang sdh pakai bni aplikasi belah sangat bagus engga lama banyak orang pindah bank belah,1,Negative,0
transaksi gagal saldo tetap debit uang sampai skr kembali lebih baik aplikasi hapus tidak bantu,1,Negative,0
fitur kartu virtual nya hilang dah,1,Negative,0
error trussss waktu update aplikasi,1,Negative,0
baru selesai aktivasi error ni aplikasi,1,Negative,0
mau cetak rek koran apk baru ndak,3,Negative,0
aplikasi ga astaghfirullah suruh move pake wondr bni ngomel mulu bni mobile gabisa dipake ehhhhh aplikasi lebih bapuk bom eksplor aplikasi baru login tulis sesi sudah akhir gtu mulu padahal baru instal kalau bukan rekening gaji males banget makenya,1,Negative,0
ribet ketika sdh login gak otomatis langsung migrasi rekening lama malah arah buka tabung baru jadi aplikasi malah no rek baru bukan yg lama bingung cara rubah udah gitu tampil covernya kurang tarik utama pilih warna masih bagus yg aplikasi lama,2,Negative,0
sangat makan uang makasih monyet,1,Negative,0
paksa orang pindah app biasa bayar listrik pakai bni mobile pakai down load app baru,1,Negative,0
uda dwonload tdi aku hpus tanba ribaet klo yg muda ngapain pakek yg ribet,1,Negative,0
untuk kembang yg hormat kalau banding lebih enak bni mobile di wonder lapor mutasi siring tampil saya terima dana luar sering ada mutasi padahal uang masuk untung dana masuk kalau yg muncul mutasi dana yg keluar apa bahaya selain mutasi kurang detail,1,Negative,0
mohon tambah fitur tarik tunai,5,Positive,1
menu bayar didik cuma universitas indonesia aja nih ga opsi,1,Negative,0
uang yg kembali grab gak masuk2 udah lebih 10hari pihak bni ga gercep,2,Negative,0
bagus lihat mbanking bni,5,Positive,1
jelek banget jadi sulit transaksi mau transaksi foto ktp dll udah gitu error masukin no hp terang nya terlalu sering inti banyak bug kalau siap ngeliluarin aplikasi dinyahan dulu jangan asal launching,1,Negative,0
agak ribet yg ini orng tf g tebaca apk wondr bni yg baru yg mobile banking yg lama tebaca klo ad yg tf saya gmna y kok gitu kadang lelet jg pemberitahuannya klo ad yg tf dulu apk lama masuk nya,1,Negative,0
tidak verivikasi email tolol,1,Negative,0
gedeg bgt tiap registrasi gagal trs pdhl bawa cs bank data sy benar semua smpe sekarang sy ga registrasi kenapa tlg segera atas,1,Negative,0
menu kurang lengkap ada menu cardless padahal mau yg ga ribet bisa tarik tunai bawa2 kartu atm lewat hp bukan lewat atm ngasih kode nomer agak susah orang spt sy yg jarang punya pulsa kalau mau tarik tunai kartu harus isi pulsa dlu buat update baru dong kaya bank2 yg lain jangan stuck situ aja,1,Negative,0
aplikasi anehh ajg masa mau login susah bangt,1,Negative,0
ini aplikasi internet banking buruk pernah guna dikit2 verifikasi data mulai ktp sampe wajah dah laku berulang2 aplikasi nya masalah kembali aja aplikasi mobile bni lama lebih user friendly tidak ribet kayak sekarang,1,Negative,0
riwayat transaksi akurat di bni mobile transfer masuk sedang wondr masuk,1,Negative,0
